flight_id,tow
248948042,128351.41654815638
248948265,117909.8364779189
248948267,110145.62516033022
248955201,124567.76354160764
248949925,113818.75638781665
248954635,133193.78510285832
248961217,130396.95341920965
248961481,123043.48598912201
248949065,116815.31506004333
248957397,125032.75422632742
248947302,123691.99088141264
248947311,106413.68927471543
248947312,152980.4242068135
248950055,144134.89847639448
248956320,114062.41785460552
248961442,103775.41306656052
248953893,116010.87165348456
248950522,146319.4977151585
248950058,120788.0050304183
248960059,131125.18278944422
248956178,103798.76416872763
248962072,101709.6832211988
248976019,126916.92187279477
248965166,135236.75420965263
248970339,128919.73355881724
248973176,101090.36165212083
248977319,122647.34566571924
248970561,112353.72785315808
248977589,141152.3117426943
248964945,123438.31227741575
248977999,113694.17062429024
248968830,107313.07647889893
248972645,131446.68655345327
248971926,140821.20028719964
248963193,103449.71803839332
248977089,139099.4524586059
248978130,130109.36064820777
248968456,141875.95786003652
248977106,125662.79279913887
248962626,132730.2417611572
248963557,109509.7718234614
248963560,89691.68871632635
248978243,117432.13075782036
248973157,119875.99166279577
248963176,119133.67291611429
248967898,122040.95337687476
248977213,148220.29711034894
248969766,140685.391267283
248969784,126467.19494372561
248969159,131060.52845328218
248968013,108064.86643515862
248968954,130538.66290112559
248977914,118954.99270726582
248978222,110995.40277815079
248973929,137768.78560084532
248969649,121027.70217389512
248975801,122528.54927426741
248966157,128919.80021277204
248967170,127268.89284214593
248965549,115916.55313343587
248975421,148981.59319016314
248975162,109333.88790671695
248972156,152140.82560009122
248971007,91914.03234399836
248971017,122922.25196732298
248963294,114688.8221998811
248964583,124698.27198511828
248963969,112355.76873377431
248971620,105969.62793180482
248963897,123405.96923934549
248963339,143523.2944830837
248962757,132241.05251684488
248963127,125633.9602026884
248975217,113086.65791420545
248967769,110568.64924550486
248967210,128115.3123702434
248974360,113296.62739383869
248966749,121659.06430380914
248965834,122881.07886723982
248971964,142037.4572185342
248963404,122508.62926377388
248978200,148393.62913282367
248978203,146989.87780061696
248964649,119396.14032015204
248962867,110757.91156317828
248962871,140955.53657211486
248963802,124108.36226709804
248974902,105385.5821748086
248967293,119099.2032994859
248966826,140123.9872239349
248967730,127082.79817432474
248971154,117598.1371932621
248964357,114243.36747191525
248971925,146430.46067992167
248973849,125513.92277807803
248963825,118849.4318868398
248964508,125936.43584959915
248964510,114821.7397077583
248973969,131661.86773755276
248973970,119541.27771974372
248974120,136419.24615188106
248965312,121686.82726298485
248964734,131689.56404277368
248964737,140260.09459964925
248976957,115197.86162673427
248974578,118660.2235271298
248975258,138844.49155947845
248974261,155819.34310192557
248973561,109136.2906706949
248966441,132107.46846941963
248965941,118587.13270468797
248965067,122174.8865640633
248974953,123632.77042956621
248974185,123472.51527822489
248974195,119264.24166558404
248966445,126093.00281544117
248972445,128613.7030343168
248975981,122496.52998397763
248966565,131984.6442746988
248968763,148874.8325985506
248978580,130864.03259451335
248977389,111820.34703680925
248969973,110814.18654502183
248974021,121204.56050797887
248973457,105985.6693169282
248970844,159527.78505547007
248973077,108415.50432541367
248972232,156661.25237908115
248969931,99770.78474284089
248968396,117820.00916482502
248967855,120911.48941669149
248967859,108171.7032027195
248969471,103575.46389813315
248968318,119261.9214731572
248968336,116786.71416543575
248973478,125937.97523855539
248972964,115555.70766610192
248972967,121590.6233882145
248963843,121766.17403518493
248971521,122767.91314797019
248970635,122393.80671762765
248972954,127699.71544003289
248976440,116247.32497116082
248967806,130198.53094374714
248970038,124103.49335439934
248978694,127618.7499289304
248968379,117664.35631036319
248966700,132505.40527560434
248965632,106207.10645078594
248965723,134143.9911865848
248962688,116823.87533223917
248963370,110634.04947116118
248967912,148925.4324722421
248977700,115377.23694111143
248975604,143081.75964246003
248974976,121818.6338716153
248962789,102088.4379713896
248964308,116846.49324090342
248977829,127247.48422666173
248968981,112862.29752832977
248968200,122635.02103207578
248966934,131543.87436755648
248974986,121972.89968901759
248964082,143593.3890515571
248973498,107241.79166123258
248968533,134093.2960929579
248976310,117197.88971664412
248977932,146709.0424710333
248965510,121276.05798350103
248964811,115994.84613835043
248964196,149355.09656091456
248968669,124710.68549070146
248977203,154454.8922110718
248976630,141007.2981290187
248963017,123108.40376710545
248965235,113195.60856433303
248969876,136793.14309836563
248983344,116848.11515380371
248980607,118778.18833114547
248980641,119128.86748337254
248985645,137007.12133728078
248985751,126806.46992168511
248988800,122654.44272490717
248987664,116755.23762877798
248993467,123868.14141397632
248993017,139454.8323016457
248980891,122835.05589844502
248982904,112759.62504594537
248982908,113437.83221009679
248980289,129277.20824043668
248980958,133816.9297523441
248985838,128575.68488809446
248993491,145258.46197457844
248993586,119905.99546445213
248993590,113354.50524459544
248994751,109930.97085987347
248982578,112718.51542581915
248984207,125334.26815189025
248994197,127538.51126333507
248989055,148670.64931699412
248988457,123838.58514601651
248988495,120360.33421239431
248979982,114952.15927932921
248986541,128905.83779623905
248986658,119058.98557275496
248983148,106625.53458707678
248983263,108042.59766625764
248982111,126862.91312541462
248990657,114184.74055766637
248990203,124415.34181695498
248988180,125183.9126998366
248987605,134749.4249280792
248987863,140469.6482855644
248979072,94257.05375034655
248981277,124796.81827030038
248986102,106026.26633640197
248989740,134662.82557079667
248988593,122838.16959033383
248990592,156163.79804437287
248980420,123139.14711026037
248979848,126284.9884232681
248984498,128256.81236830137
248991734,109162.8538586841
248991716,112061.18999350916
248991853,117391.05922566832
248991418,123196.4599894002
248995527,112556.77801748287
248995561,124143.78090908294
248990051,127492.43116257901
248987882,133769.6879683757
248985552,123257.13095826312
248985553,124274.36870253977
248987839,111059.30170282505
248987555,144590.60839140695
248987569,115329.0048698145
248985105,78623.53369842898
248981102,124438.35964934807
248987354,135589.07431876706
248990565,165372.1244248002
248982343,144900.48580129904
248995450,132254.28491387286
248987002,106884.38045957008
248987003,151558.5874348694
248988995,126937.8353446147
248987871,116197.3725930303
248980915,131553.82802480753
248989078,144933.94608661177
248983635,125352.34724363199
248990537,130008.89409432767
248990550,145991.6300854644
248991137,123236.18257246687
248991964,127497.01758946924
248988635,134258.4138090022
248988583,127892.46280734333
248985902,120887.081373241
248987463,106263.56869850252
248987473,104994.41233203566
248980728,97659.75718719263
248982603,130139.47871378665
248983874,130864.08337847893
248982029,137892.20333316372
248982144,114257.9107300544
248984347,131152.0602032204
248992613,123119.59845751505
248993873,130293.91592707273
248994803,111369.27115865474
248994236,141288.6920822236
248994911,116301.87329817511
248994349,114632.44565010641
248984943,121844.34008018556
248988768,121859.40387397178
248989731,116605.64076220997
248990385,113235.9595989736
248986704,138753.4549532045
248983906,141841.78025121015
248982167,117932.8289183292
248984355,120310.3024843176
248992846,127944.60841798675
248994378,122635.26542991007
248995041,128696.78560198387
248994481,112486.73740697288
248991556,148463.60308937883
248991563,105747.17035763897
248995268,114820.23523277839
248985625,144494.3346886839
248990120,123212.26015068713
248992125,120342.09642076018
248979638,107576.04537459668
248985195,133736.39907894676
248985798,114415.50289720131
248988851,120599.26959638763
248981796,126992.87881529325
248984014,133048.07320965617
248983434,115143.25616775872
248993452,122512.13970539368
248993453,113400.58217135364
248995199,126248.99211367489
248990412,118380.16582701888
248990417,119683.57439126153
248990902,108174.53440879984
248992287,120366.71712206647
248991366,146642.3313842658
248990896,121134.64050938711
248987805,121677.51157930122
248989306,103063.11875252138
248979615,139983.59495112585
248981250,145159.8585574351
248985317,127056.62221407297
248986959,114514.934727783
248986387,117278.16329621577
248987340,130742.04316122652
248991579,117369.95531397752
248982986,102281.27738463762
248992622,120593.03269061647
248994251,111014.71338105752
248990259,124103.34417650048
248990825,141093.70704643038
248992236,128356.04741101648
248992262,124402.53790963649
248990480,125756.89866133174
248981076,119429.87039528186
248982647,115191.23749322566
248980122,119014.15920114884
248979480,123229.52987297764
248978909,132345.59130996387
248984263,118146.74685128525
248983014,129771.11721954885
248994725,107481.37454078687
248994155,130187.21246742147
248995144,120206.69049857021
248993058,118044.02675893312
248992481,149768.62404452823
248992932,117744.8647657756
248981479,123392.67018836271
248990485,123081.48826535512
248992390,119297.82573681284
248991900,159269.15501483044
248980105,134125.09955139403
248994519,120788.81122587167
248992815,124617.63022179625
248992645,120677.33407345714
248994386,129757.14528102231
248993070,102775.04988184231
248993656,128084.98164680871
248993775,135245.55253168708
248990151,119768.22808786332
248990162,140680.90323432605
248983391,122072.11568774561
248994072,111776.36812262851
248995024,150261.74904617196
248995125,136554.85838393113
248979437,124647.8054193364
248979443,111256.03243743461
248980132,116844.97924392996
248983648,123457.5054424021
248993185,134934.80544638465
248994904,152795.86892794856
248980012,121261.38459145013
248980598,90255.35423314109
248984549,131542.6714223721
248984550,117490.76402006493
248985042,150237.61396653636
248985699,141821.07943724602
248988735,125391.80955887513
248987486,139703.71182089654
248988161,132720.4118898222
248993325,115962.79828208002
248994954,117252.48247962829
248990032,121981.88845092288
248983152,147483.9105656452
248983178,126434.04253620413
248981700,118872.38306527809
249010760,109299.18976224352
249010217,117347.66432709161
249011831,118553.79937928915
249003963,122051.35456782239
248997249,120657.47754292056
249004170,104878.9708563091
249002425,102907.97056371736
249007660,139769.2929644302
249006629,116319.44137626333
249001103,127584.44218619226
248998172,126900.54721789737
249010534,107178.77828195789
249011500,145769.49467208012
249009390,129846.00135077474
249011722,114195.62102228904
249005365,116458.91636369433
249010780,148276.05790454114
249000833,110218.2557530841
249001946,116186.23503458196
248997134,125083.52232190483
248996006,122240.40740163784
248998188,92391.30163939281
249009993,130101.26377969774
249005382,104628.72493098472
248998787,128123.96786237467
249002529,122696.1554046245
249009979,112610.21861924823
249011732,143203.46976393624
249012616,122292.30226645128
249005596,135813.53944657173
249005597,125859.8123675526
249002989,109239.97883239063
249006440,115197.07130127013
249007786,121431.1109523696
249004556,106051.28696143709
248996909,130772.19296678388
248997858,106708.57589277183
248996346,116206.56131680001
249009663,124063.82472929606
249007790,114265.9790325838
248999695,148364.95523626558
249001990,127495.32267461845
249007684,121717.35794828397
249008764,98382.60345707716
249008767,105724.37470509522
249006217,119994.49922044345
248997418,128510.2751404446
249010840,106448.35885320824
249007902,126871.47339761045
249006983,121709.6959174791
249006555,112717.61718442818
249005260,101569.22270743601
249010373,114781.3537591414
249012229,134992.56585922104
249009643,136704.00454280473
248996309,119085.71698263011
248996620,121488.71583931145
249006386,108804.42697771027
249006584,108936.50655015564
249000573,136543.68591150647
248999981,130072.31374532689
249000742,123197.90098442315
249007243,115640.12648686298
249007276,129615.07396335172
249013990,115390.01863044499
249001528,104258.70819686924
249014033,125222.64816957258
249002267,122935.04317865008
249004474,121187.5923154839
248996745,123112.66009821951
249011322,125999.28418098575
248999406,151890.01629014884
249006602,134100.67881195215
249006609,117569.64738857921
248998925,110042.47657826863
249001170,156502.19065093066
249008035,127890.66315056356
249008301,117755.31674068878
249006341,112412.18971951886
249013545,122144.68280054253
249012547,135581.52020388903
249012548,131160.03328581437
249008254,114367.71518560307
249012536,100010.329534421
249013675,125659.95207106498
249004032,149469.26526350412
248996279,138576.94893288187
248997318,116606.73896546534
248996757,140998.04909928987
249000649,105509.75690561373
249001963,137820.59159371903
249007008,134615.06325118121
249008056,115629.54120404017
249004229,129382.20726324362
249012140,126866.68066086009
249009914,120083.6822119742
249008925,114086.58467421956
248999090,123531.77699204335
249001282,108488.28092206854
249003058,125319.57571585226
249009041,136967.35114424638
249006928,121373.84885719535
249012798,128005.51108869258
249012672,113920.9146825497
249014006,128092.68811358346
249014008,116708.16406669552
249000332,130551.30176055599
249000720,120668.14217568957
249005652,122768.8209113547
249005660,122013.41577154625
248999077,123165.26276455303
249014323,120003.91647205822
249012626,125373.87647103441
249012631,130855.70085016258
249012637,119821.57346969325
249013971,113698.98240502767
249003624,157698.48948379752
249003372,121371.03352110425
249003381,139200.21419428586
249001433,113592.36146932046
249002051,129625.32915039833
249002069,115343.4529080182
249013881,116480.66459694825
249010321,143622.4438278569
248995910,122921.50607782873
249002824,120195.46406818213
249012881,117556.62130141135
249010884,116732.03887850755
249010307,127711.88454778181
249001603,121655.4586422539
249002347,121049.94555081331
249003259,161275.91515417572
249001710,118906.17662036486
248998100,132208.91261463688
249010456,124326.05725749308
249009876,130182.32133673783
248997074,149458.29592694173
249009347,126492.85354232817
249009349,114209.74531271227
249009351,131826.48713593496
249010433,125638.54028158294
249008515,122920.10951877564
249010009,106799.55536708451
248997737,122117.4435510117
248996082,140139.03832172972
248998606,119531.00666270788
249000781,118063.63571763755
249000206,108926.2704070961
248996431,125794.58036378221
249011159,128501.03563270932
249004775,112130.48154052702
248998310,152825.45693588682
249004353,129458.74504734829
249009836,121082.44728877596
248996094,120179.85434676608
249011224,151128.74560231745
249001812,119350.30779122814
249003340,157778.21396174148
249003348,112353.1057495799
249008588,118050.39379861605
249007551,136973.13416832528
248996612,133284.73918518823
248999244,123004.85208731718
249005920,112138.2959232286
249005928,119221.50378456184
249005377,133487.5766916572
248998308,101977.9891942778
249005450,123364.74218129889
249005451,118548.82572466147
248997691,119701.72331095592
249017713,126429.40532534831
249019095,112932.8459784954
249016203,103287.79019018616
249015809,130619.41892837011
249027041,123132.0944870423
249014664,133110.9754990062
249017239,125137.06131760351
249016991,128101.20394980941
249015816,116611.08734251698
249016105,102021.55707573723
249017024,131156.64028211494
249015943,111833.23981606748
249016976,118408.77624362
249016926,141666.70887791476
249016933,135456.98522432818
249016320,114078.62428761699
249026939,143057.63091082015
249028515,117738.39298416369
249029638,106712.07681239808
249014933,128934.49899680575
249015686,137977.32995544485
249017150,120665.47919149516
249015594,119927.04541817952
249025850,119303.48497497567
249026731,123322.63909984627
249027101,109695.63796343753
249020592,117509.09068363879
249014704,126300.05539105217
249015834,124725.08591893746
249014836,110395.2283510904
249027913,136139.775641372
249027178,118549.84457797065
249020812,138194.05052850058
249015237,118790.29395893743
249015247,129091.37384043902
249027981,117015.20074851374
249028594,119894.19136645574
249028199,134117.89457627924
249020345,116661.92526604707
249021482,119309.25530306318
249020473,146180.73687724327
249021774,110017.9193569193
249017724,118557.11938103808
249018488,146557.55390174795
249027277,119436.9801504612
249021994,120947.08897655373
249020426,124330.5421164522
249021461,120880.91112142467
249021380,120520.24339797019
249017796,130067.06712688429
249029661,126300.46483677455
249028051,104808.02565641246
249020481,130474.73858446855
249021771,118716.65720886577
249019945,123671.36306939903
249024375,123154.92822756022
249023188,135300.234166611
249018447,140902.86725182654
249020048,116898.36588773192
249027392,107491.50594191742
249023434,129958.64018640161
249025775,136634.7542577589
249028328,123870.8170941621
249026520,120633.67890705689
249026523,94231.5744826224
249022553,125072.39745944791
249022393,121843.32122687639
249020054,147887.50978399056
249025208,108830.17762225043
249018824,104499.3432567101
249018641,114351.89598032905
249022117,128495.3383065723
249020790,130092.51306763102
249021693,148069.17037681822
249024543,133412.3212026831
249029505,131794.93124933098
249028962,153984.30894214398
249026655,117112.76309436299
249026253,126067.0776010194
249025628,109147.48218710665
249018082,114716.53754908912
249019821,109975.81627546668
249017608,126467.74721935115
249018929,122824.6547074974
249020798,130447.44855097216
249029347,127979.44621836548
249029007,121520.94778745704
249027764,110761.47913675933
249020837,117793.11905505747
249023368,125217.16667528922
249029402,123620.30931401529
249019645,122227.40988045064
249017638,123981.54518308453
249019684,108565.26623986976
249018524,129028.49059507609
249017594,130694.9442071613
249017596,144859.02069341386
249019629,106195.80701844735
249023531,115449.42000016876
249026432,153756.3714606937
249022420,112479.68478375481
249020458,109848.94523348977
249020549,118583.49212915642
249024587,121296.90797536401
249023375,120858.16942684434
249025742,118972.99244906136
249023267,114533.67401107709
249018544,122590.85485202202
249017864,114255.73019353289
249024951,116443.37647023093
249025283,110935.38247884667
249021567,116499.02617449845
249026304,125893.74557854468
249023406,117313.3914983298
249018529,124672.76573841242
249025136,108218.36097108386
249027708,130277.14769644219
249026704,132120.50725257886
249023887,110369.3761386191
249029582,115648.47727520084
249016647,141148.8139970659
249019405,125694.45660166969
249017880,129576.50036750599
249023612,123726.76202783656
249025428,138185.90605002284
249022963,121682.98989958674
249026779,128087.7430249364
249027682,115854.86648526162
249025830,108637.18585710571
249021429,120319.88160982262
249019758,141018.41981747778
249029382,115925.34193347677
249026321,120480.0161492457
249016879,131251.1873300087
249019593,118815.99699350985
249024423,122330.13632079845
249014620,115117.76896503994
249015106,122406.4804910344
249016432,110710.45077335837
249016603,127248.56021193217
249014741,144279.35346644884
249014743,127980.249239821
249025186,114656.96795747941
249020160,115821.71090374229
249019505,148525.41987146484
249014750,123418.17326107071
249014755,113494.84673343893
249014868,142502.4352072626
249015615,128687.39374235188
249034259,116564.71523395894
249034268,116486.57458094107
249033550,118742.44594138008
249042305,111222.26744832846
249038130,116230.16633879498
249038163,121901.74817926085
249038535,117658.88751207123
249030372,123779.62178799577
249031678,105959.45685570117
249031231,111459.60631140429
249031325,99819.78333461811
249030320,115959.21801250757
249039327,123428.40305613456
249031166,96623.77063762835
249030133,104407.10211825288
249032362,117856.9830657554
249037779,129000.26740621243
249039841,110945.81223577494
249031355,113169.918225752
249030877,128702.60671403696
249032168,121347.17457928145
249030361,117102.56503927763
249039102,134080.68262551026
249038037,117663.77546875701
249030512,122025.85149511439
249038566,126295.01190847183
249030999,117368.86028472
249030630,111485.29347598748
249038781,129761.25560823537
249038465,119340.82071166072
249040263,109579.10463245129
249038630,135223.702730502
249031119,123043.03845542546
249030645,122517.60850368565
249032298,106526.1694104499
249039170,115263.31263635616
249040247,133763.06066086926
249032135,112170.30569152485
249030952,134530.12072077527
249038749,135362.9523640858
249043459,110679.96452402914
249031047,129641.22135762285
249038919,117653.44410576204
249036669,105958.64748624995
249036677,127517.59779151515
249035358,99102.29001210409
249030097,116459.27819944898
249044144,106004.852959921
249040191,117165.16897282994
249040198,115003.26699267636
249033466,113934.39782540765
249037659,111836.9502195517
249037236,121705.09996859531
249033125,118790.96367248334
249034443,133545.22918856674
249037824,110441.70202757958
249044432,131610.7854161884
249032459,134504.01776247402
249031911,138709.31099113566
249031224,111797.51329629133
249032507,147352.49435875006
249031128,118452.15209820963
249040685,110230.82478456185
249042209,127606.32690135363
249033717,117861.11243695553
249043824,122088.90931035894
249045497,106289.31934304268
249044212,107208.94713150234
249044789,140986.30530725257
249036898,113706.98722760013
249037254,109797.58360031477
249035498,122926.2131166372
249034094,110028.70142760867
249041017,121741.18197613044
249041423,113267.64561948935
249039620,120806.54117785013
249045717,120228.16576800922
249044435,114417.75008767763
249046351,123053.35712242904
249041492,128917.36258242483
249038988,141913.8871343191
249043838,136458.59737719953
249035483,112031.22110582913
249034570,111902.12191736297
249033276,145837.78006178018
249034908,116637.6441825105
249037502,118116.08920607221
249031213,114953.79388822088
249030732,130151.63195154633
249035913,132872.8367884727
249035916,125252.30283146567
249043504,129357.8690477458
249043160,116245.49357440256
249042025,119699.99665612666
249040951,108949.04701565274
249041503,135018.0403659484
249041504,134046.6637165763
249035141,113032.46190095227
249043397,132563.11490447514
249041085,109634.82416467146
249039685,136607.3309163529
249043143,112136.90253817337
249042006,127940.94245047242
249046771,131626.15708776587
249046590,121739.85841902785
249042673,134068.7356976107
249041641,120866.61543511765
249036529,131300.4509506062
249036065,116241.55146907545
249037594,112073.11470342378
249034359,149359.08310221153
249039709,112366.72220034746
249033925,163499.452998538
249043245,118594.55668565426
249041993,119402.61844975964
249040826,117714.3943864356
249036242,133983.8756911488
249035254,138410.2124779351
249033527,113295.70058646708
249035988,129065.59462991824
249042140,116431.15657851644
249033064,121186.43063227157
249044050,111619.36949307917
249033049,110106.08349514088
249033056,119284.73299569018
249046367,120112.40054450216
249041279,144329.89620817907
249041284,122076.78146458205
249040715,128029.85565218609
249033542,123969.5538192151
249036494,124523.68940749147
249036497,110920.80748072905
249040607,104078.0299563755
249032637,116689.0058156855
249038280,135682.37715950442
249045414,113965.35700041623
249044713,116740.65945666248
249045907,142942.61157680737
249033192,134742.49291677936
249034472,123885.48731221518
249032632,105619.84067297302
249035905,114893.07213539237
249033016,138079.98339384218
249035308,126860.65641294475
249034039,114455.05091038634
249037210,115894.39545445956
249046458,133262.25458443357
249041330,113226.50108538682
249033102,123658.12115037753
249033796,120168.481912477
249033804,118403.12970144855
249046006,119158.05556758198
249043882,117474.26557925146
249045538,119598.27002510092
249032744,128997.32828420526
249035671,118069.23782383912
249035457,122133.69759399089
249037319,152255.03873865068
249034879,128046.38900697589
249046222,113416.77273437587
249046224,131746.85470392858
249046887,128384.87683346911
249046018,130299.07684757345
249046022,126113.05930784217
249046023,111921.27064637945
249042339,129724.82128693913
249042464,108651.16414362793
249042178,110946.03758962214
249036676,118060.33475987572
249046723,112035.72818277318
249046245,110386.72203685797
249042182,125731.02423087554
249033206,109548.9929148681
249036639,117896.23589714058
249037171,115919.35894753344
249039731,125959.59651189539
249046495,122459.2355092646
249044763,112274.10176914741
249043369,131134.96187681367
249040179,107286.83703869021
249044669,111079.83429490321
249044198,134257.72187747137
249040538,136326.2670589242
249040911,120191.70288073235
249041634,134575.09627028025
249052605,120152.849973076
249054796,122590.70884812101
249054813,98178.98990813439
249049867,121786.73201924589
249060892,109166.71026606933
249053194,114978.94782116561
249051294,131398.21643231774
249062483,110227.39369288825
249063167,149694.03509510218
249051766,133876.473951971
249053306,124165.27204851118
249060921,105149.83189765568
249052369,116110.69388580153
249054770,140255.33995087308
249061431,125144.04093887107
249062766,105010.36008422253
249062166,121277.41010658426
249061602,134657.06159070483
249054235,107843.2864713977
249049277,121993.88298879017
249053152,111796.24052315432
249053158,118104.47237394884
249054589,118764.43539847045
249049688,112007.09554818712
249054063,120114.73343292037
249049311,134946.09853072753
249062934,124783.18594954358
249061274,132675.8045240676
249056530,108456.60442354633
249058473,112935.33439280817
249053701,124708.52399816705
249063286,118977.98197367828
249061879,130072.45022723435
249061313,110283.17035706968
249062943,129757.18971699219
249047489,119783.94255120835
249047024,116889.01529007195
249047456,119037.52934730303
249050275,144344.33789838708
249053689,114818.31179008255
249054627,123111.89516473815
249054056,109464.75183798655
249047762,133678.79736600278
249047281,155065.3218251788
249047283,112032.67479684348
249047650,116309.70672486376
249048223,113754.42262543723
249058973,162882.80869664476
249059394,98399.47960363454
249057658,115382.42325359493
249059779,126099.17941525322
249051514,130487.54249178703
249049411,117041.74171851801
249060089,153217.3821901476
249060223,119412.80380885361
249057066,116267.14658772104
249056212,137433.3638562732
249063622,122879.45695433952
249060497,126111.89762462983
249058744,116202.0224998775
249058189,134250.64386227052
249058295,118661.29316440455
249048141,118962.20403037628
249047074,128905.65687836173
249047314,103617.50826062559
249047058,119823.17633860646
249047336,115806.33923216481
249055473,117718.0444839607
249056799,127245.54808797452
249056237,129129.24915675822
249058764,117402.10156418123
249047824,120610.33415288547
249060470,114588.02555022482
249047842,153039.45421878906
249048311,87625.18838298705
249056587,138357.74629350903
249056040,115654.10794738305
249058703,118640.0464228106
249055286,114172.26039812836
249057488,129320.66979296821
249051472,161121.90008260342
249057831,127114.63337273934
249048489,123254.4267120967
249048073,130709.4049413564
249047102,120432.12686971633
249047106,113639.84130312744
249055672,141881.7599281025
249055695,107657.08071365184
249055132,128320.13679936517
249059295,120989.35075789873
249055631,167842.04702610488
249055988,134161.13077496356
249049386,112294.58357726001
249058149,113555.39709038363
249063477,115260.84644002833
249056573,123195.76805786935
249056575,126927.05327392532
249056006,111850.217530556
249050663,117174.56400645978
249050074,107551.3992813076
249061555,142048.6106469718
249059422,119778.50866689271
249058644,135607.99769393634
249052499,113394.88484521664
249051343,108033.1835886407
249049404,109434.51316048944
249051239,128982.96276994559
249061904,123108.01336537016
249052457,107255.38906801306
249050296,126916.0426753909
249049725,118136.4377062752
249049726,130953.83451562446
249061121,123117.29413507746
249051982,139566.51258992252
249061968,120340.11902010093
249060808,126854.42585516928
249052165,149273.6835161155
249053795,110480.00583360824
249059810,135580.69496444857
249059923,155308.55797625607
249057632,145288.92600592278
249053637,132195.5596056907
249053765,133913.63511877443
249057213,123697.56124763572
249061411,116384.90825587446
249063029,125011.14882297665
249052757,129015.80729967583
249059371,116597.61054765474
249055795,115176.45935924577
249055212,126793.42161653233
249063816,129026.64650232645
249050229,119031.7431492263
249052653,107803.94794207063
249057116,119094.52165266023
249055019,126250.36962874088
249050288,137328.03156369223
249055180,123001.12898784157
249069932,129971.61231560603
249068272,121146.55252331035
249068400,158344.81701356446
249076638,115660.93204275606
249072444,119284.88534758688
249072461,154865.65196856207
249067109,114390.32039827594
249067110,110940.17204159919
249066101,141175.8056747646
249068524,132215.88588790875
249065951,121029.89858040586
249072900,117995.77564364909
249065166,99731.32242759774
249065804,105933.17774051934
249064229,113353.5625672346
249078564,155528.54141909943
249076249,116940.35470526201
249067655,144349.89874261664
249064351,108113.08263646632
249064915,109599.46900264351
249073645,129490.1041460857
249072980,116654.58380902484
249074198,122714.7962939853
249074328,123777.72691128057
249069391,102406.47255575085
249066960,134477.7941922545
249069114,150279.31395026232
249065009,110264.71038558621
249066005,121414.01262596289
249074665,120687.62417448008
249069132,126964.64293043819
249067013,119220.74202507833
249073204,151638.21669287793
249074348,113484.15036069145
249066207,127937.3843988849
249073009,114367.05182005286
249074306,113823.9522222937
249074320,125302.40756149287
249073117,138433.29379028516
249069229,114988.7237345372
249069045,112823.14943887357
249065129,116368.11463326112
249066127,133123.50644250977
249074789,122693.90821414816
249068324,129065.8961597138
249064563,114058.57731720954
249066841,122448.36139263766
249064633,108194.22589144831
249065718,129411.0938176575
249064437,121085.46576072933
249066903,130316.3624398532
249064840,113481.70003435285
249064841,115629.35711216499
249067940,146812.77506869892
249074486,138436.63918401685
249074102,135064.69813431276
249077691,118781.89556063185
249066648,145603.24066480625
249065709,120986.19580403791
249064433,142241.39292825854
249076186,101565.95507665159
249069488,110300.068721612
249067166,155313.3316690193
249067287,124495.02503292693
249065416,121447.1809034736
249064817,132404.48484003198
249073567,129619.97779002675
249070438,128065.51234400959
249071500,143108.6116642534
249078136,151566.63034541602
249075653,131404.63742996406
249068099,150884.53185990304
249064272,161452.5354384209
249064387,156110.6018404418
249078013,116746.95349439491
249076070,122489.40435880906
249076322,127660.47847863694
249076689,112705.8733923909
249076964,144395.57891964386
249072441,119614.94620979388
249070043,123428.65380196454
249078366,136438.0806551106
249077889,134511.4830054123
249075885,115356.55517113442
249074170,130882.94644768909
249069180,144624.7796522376
249070005,148582.96445244757
249079001,114656.64738369678
249077155,112530.93532700512
249072470,112905.69560090434
249070277,109960.82230963313
249078933,112563.97029660625
249079167,133203.35153237195
249075377,138680.45300270242
249066939,149826.45428531728
249066816,116627.64926328743
249073540,125735.21708203263
249074049,131558.26209980107
249077068,100817.01537045932
249078498,118820.38980653137
249077969,123969.01423958095
249077121,133016.37766714688
249076293,117035.53337872749
249076522,116206.01856316802
249079203,132984.87891250415
249074070,138921.70857912255
249073925,130291.78300051893
249075633,119696.16881472207
249072075,128237.86677514715
249071431,118813.37844528531
249071361,120417.14877387202
249077610,111649.44629668603
249077620,132937.05946092744
249077623,122183.38335630218
249075185,127002.89595250128
249072222,117782.57503420667
249071696,126719.75312648219
249069794,121539.21097107395
249078169,161735.4402146014
249075783,145104.61829888995
249076882,127581.20788238524
249077450,124803.2710079252
249072525,132422.83372159078
249075719,113743.48185485546
249074796,121380.08576296651
249076602,132438.627534882
249071817,116933.57504585886
249078614,105754.47531368595
249070616,119334.71711379917
249069958,132382.20654913745
249071864,127935.90531588777
249071869,131671.78330682966
249070536,108049.19640778346
249073735,120575.27099865953
249065096,124086.13158617122
249070382,121566.54861453807
249070753,126753.54668156896
249071248,102417.8100760636
249078410,111806.20052840108
249093302,123713.20905702596
249083551,131801.4442929149
249086164,129434.71788363956
249085849,123442.01315890643
249094498,121062.41936235562
249093319,137826.90150144068
249082812,131872.74815456834
249083978,124295.29169635323
249089916,122706.75655743654
249091964,128759.98307313374
249089618,134170.513112602
249091752,132423.05590144012
249081096,110095.04115662798
249079891,139253.34691825998
249089137,124383.38918062
